link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,gages,level
880654,880630,38.876175,-90.54319,114.374985,0.11510845,0.045,0.09,190.62497,571.87494,2831.0,,11
882708,880590,38.88683,-90.51017,11.862119,0.31282347,0.055,0.11,19.770197,59.310593,4884.0,,11
879816,880582,38.91113,-90.494995,1.1174363,0.886992,0.06,0.12,1.8623939,5.5871816,1307.0,,11
880802,880460,38.966377,-90.46784,1.5462905,0.7685704,0.06,0.12,2.5771508,7.731453,1462.0,,11
879572,880456,38.980324,-90.46771,1.8504494,0.71003217,0.06,0.12,3.0840824,9.252247,2401.0,,12
879862,880632,38.88777,-90.54208,2.6206982,0.608974,0.06,0.12,4.3678303,13.103491,1416.0,,12
880656,880654,38.871735,-90.55836,2.068286,0.67601216,0.06,0.12,3.4471433,10.34143,344.0,,12
880658,882708,38.868332,-90.52317,3.2001257,0.55760497,0.06,0.12,5.333543,16.000628,101.0,,12
3607100,3601938,38.969105,-90.46987,66.38603,0.14633125,0.045,0.09,110.64339,331.93018,549.0,,12
880662,880654,38.8694,-90.561874,114.37425,0.11510878,0.045,0.09,190.62375,571.8713,926.0,,12
880772,882708,38.864456,-90.52963,11.674476,0.31503183,0.055,0.11,19.457458,58.372375,1440.0,,12
880594,879816,38.906647,-90.49933,0.4883795,1.2779309,0.06,0.12,0.81396586,2.4418976,224.0,,12
880782,880802,38.954678,-90.474014,1.353452,0.81508887,0.06,0.12,2.2557533,6.76726,1362.0,,12
879854,879862,38.89535,-90.55281,1.5062126,0.7775265,0.06,0.12,2.5103543,7.531063,1554.0,,13
879860,879862,38.889694,-90.56307,2.0717163,0.6755181,0.06,0.12,3.4528606,10.358582,2636.0,,13
879894,880656,38.880283,-90.56895,2.0226483,0.6826995,0.06,0.12,3.3710806,10.113242,2588.0,,13
879924,880658,38.862324,-90.5142,3.1995366,0.55765027,0.06,0.12,5.3325605,15.997683,2144.0,,13
882730,880662,38.868034,-90.566956,1.5250598,0.7732726,0.06,0.12,2.5417664,7.6252995,1.0,,13
3601944,3607100,38.9681,-90.473625,2.9228878,0.5803488,0.06,0.12,4.8714795,14.614439,190.0,,13
880674,880772,38.86131,-90.53662,11.589267,0.3160516,0.055,0.11,19.315445,57.94633,74.0,,13
3607074,3607100,38.968613,-90.47736,66.383514,0.1463337,0.045,0.09,110.63919,331.91757,743.0,,13
880818,880662,38.86807,-90.57441,114.37407,0.11510886,0.045,0.09,190.62346,571.87036,1283.0,,13
880770,880772,38.862408,-90.54521,2.8563464,0.58627504,0.06,0.12,4.760577,14.281732,1453.0,,13
879938,879924,38.849335,-90.50382,2.340598,0.6401123,0.06,0.12,3.900997,11.702991,1611.0,,14
880400,879924,38.863235,-90.50068,2.1596076,0.6632483,0.06,0.12,3.599346,10.798038,1614.0,,14
880660,882730,38.869625,-90.56755,1.5250598,0.7732726,0.06,0.12,2.5417664,7.6252995,370.0,,14
880672,880770,38.86217,-90.553314,2.5960238,0.61152077,0.06,0.12,4.326706,12.980119,79.0,,14
3601996,3607074,38.96899,-90.48173,2.7811189,0.5932192,0.06,0.12,4.635198,13.905595,132.0,,14
3601960,3601944,38.962254,-90.47849,2.916436,0.58091486,0.06,0.12,4.860727,14.58218,1356.0,,14
879944,880674,38.85193,-90.5494,11.589242,0.3160519,0.055,0.11,19.315403,57.946213,3569.0,,14
3602000,3607074,38.96747,-90.48828,66.381325,0.14633583,0.045,0.09,110.635544,331.90665,1169.0,,14
880800,880818,38.870613,-90.6078,2.8332763,0.58837634,0.06,0.12,4.7221274,14.166382,5066.0,,14
880668,880818,38.875328,-90.59669,114.37322,0.115109235,0.045,0.09,190.62204,571.86615,3043.0,,14
880676,880770,38.862015,-90.56184,1.478592,0.7839012,0.06,0.12,2.4643202,7.3929605,1563.0,,14
879896,880660,38.87503,-90.57558,1.4425925,0.7924721,0.06,0.12,2.404321,7.2129626,1583.0,,15
879916,880672,38.859818,-90.55534,2.5945494,0.6116741,0.06,0.12,4.324249,12.972747,589.0,,15
880642,880668,38.884075,-90.61088,2.290373,0.6462675,0.06,0.12,3.8172886,11.451866,264.0,,15
3601784,3601996,38.974518,-90.482925,2.779442,0.5933771,0.06,0.12,4.6324034,13.897211,1182.0,,15
3601970,3601960,38.958805,-90.48578,1.3835791,0.8072105,0.06,0.12,2.3059652,6.917896,531.0,,15
879948,879944,38.834522,-90.541504,5.183306,0.45074067,0.06,0.12,8.638844,25.91653,2172.0,,15
3601958,3601960,38.96075,-90.48442,2.5684805,0.6144053,0.06,0.12,4.280801,12.842402,117.0,,15
3601998,3602000,38.966347,-90.49523,2.9971275,0.5739622,0.06,0.12,4.9952126,14.985638,177.0,,15
879950,879944,38.835182,-90.5578,11.173881,0.32118222,0.055,0.11,18.623135,55.869404,1388.0,,15
3601974,3602000,38.95944,-90.50578,66.37862,0.14633846,0.045,0.09,110.63102,331.89307,2349.0,,15
880644,880668,38.88309,-90.61164,114.3726,0.11510952,0.045,0.09,190.62099,571.863,67.0,,15
879874,880642,38.88395,-90.594124,2.2818863,0.64732677,0.06,0.12,3.803144,11.409432,3123.0,,16
879918,879916,38.85998,-90.5732,1.9510896,0.693635,0.06,0.12,3.251816,9.755448,2660.0,,16
879936,879916,38.846436,-90.556435,2.0250378,0.682344,0.06,0.12,3.3750627,10.125189,3212.0,,16
880406,879948,38.817894,-90.4974,3.6894884,0.5236756,0.06,0.12,6.149147,18.447441,9475.0,,16
3601776,3601784,38.98768,-90.47878,1.6318569,0.7505232,0.06,0.12,2.7197616,8.159285,1959.0,,16
3601778,3601784,38.98606,-90.491776,2.276955,0.6479449,0.06,0.12,3.7949247,11.384774,2507.0,,16
880638,880644,38.884476,-90.61164,2.0035777,0.68555874,0.06,0.12,3.339296,10.017888,283.0,,16
3601802,3601970,38.954468,-90.4874,1.2779583,0.8359914,0.06,0.12,2.1299305,6.389791,528.0,,16
879966,879950,38.827015,-90.55836,3.9177868,0.50998664,0.06,0.12,6.5296445,19.588934,1230.0,,16
879988,879948,38.82346,-90.52152,3.9833326,0.5062672,0.06,0.12,6.6388874,19.916662,2728.0,,16
3601962,3601958,38.961353,-90.48698,1.0533913,0.9103919,0.06,0.12,1.7556523,5.266957,493.0,,16
3601972,3601958,38.96127,-90.49226,2.500718,0.6216954,0.06,0.12,4.167864,12.503592,1788.0,,16
3601786,3601998,38.96716,-90.49718,2.992997,0.57431155,0.06,0.12,4.9883285,14.964985,248.0,,16
3601982,3601974,38.952988,-90.517914,6.1630254,0.41759562,0.055,0.11,10.2717085,30.815126,262.0,,16
879960,879950,38.82716,-90.56696,10.9926,0.32350832,0.055,0.11,18.321001,54.963,1315.0,,16
3601976,3601974,38.957752,-90.53346,66.35729,0.1463592,0.045,0.09,110.59549,331.78647,3123.0,,16
880640,880644,38.886806,-90.617584,114.37232,0.11510964,0.045,0.09,190.62054,571.86163,1221.0,,16
879864,880638,38.894836,-90.60619,1.9942775,0.6869674,0.06,0.12,3.3237958,9.971387,2374.0,,17
879980,879960,38.819862,-90.56985,2.6870506,0.6022933,0.06,0.12,4.478418,13.435253,1673.0,,17
879998,879966,38.81775,-90.5409,2.7129924,0.5997457,0.06,0.12,4.5216537,13.564961,3208.0,,17
880030,879988,38.80263,-90.51235,2.0898283,0.6729289,0.06,0.12,3.483047,10.4491415,2710.0,,17
3601990,3601802,38.9513,-90.49148,1.142614,0.87831545,0.06,0.12,1.9043567,5.7130704,533.0,,17
880008,879966,38.81343,-90.55195,3.294028,0.55053556,0.06,0.12,5.490047,16.47014,2335.0,,17
880062,879988,38.796394,-90.52543,3.601755,0.5292654,0.06,0.12,6.002925,18.008774,4770.0,,17
3601796,3601962,38.95866,-90.48843,0.95472246,0.9507628,0.06,0.12,1.591204,4.7736125,150.0,,17
3601980,3601972,38.953304,-90.49846,1.135321,0.8808002,0.06,0.12,1.8922017,5.676605,324.0,,17
3601978,3601972,38.953625,-90.4995,2.045129,0.67937845,0.06,0.12,3.4085484,10.225645,294.0,,17
3601946,3601786,38.966743,-90.49891,2.9628556,0.5768819,0.06,0.12,4.9380927,14.814278,73.0,,17
3607106,3601982,38.947,-90.53106,6.1583176,0.41773644,0.055,0.11,10.263863,30.79159,2630.0,,17
879968,879960,38.82506,-90.57568,10.925137,0.32438812,0.055,0.11,18.20856,54.625683,687.0,,17
3601994,3601976,38.969925,-90.5475,66.34377,0.14637236,0.045,0.09,110.57295,331.71884,403.0,,17
3602010,3601976,38.968224,-90.547585,5.239232,0.4486116,0.055,0.11,8.732054,30.0,212.0,,17
880820,880640,38.891117,-90.62628,114.37224,0.115109675,0.045,0.09,190.62039,571.8612,645.0,,17
880018,880008,38.799397,-90.55976,2.1138062,0.66955054,0.06,0.12,3.5230103,10.569031,1855.0,,18
880074,880008,38.787777,-90.55154,2.757593,0.5954467,0.06,0.12,4.5959883,13.787965,3948.0,,18
880094,880062,38.770977,-90.550186,2.0803576,0.67427874,0.06,0.12,3.4672627,10.401789,2948.0,,18
880154,880062,38.766678,-90.54361,2.4248247,0.630206,0.06,0.12,4.041374,12.124123,3501.0,,18
3601904,3601980,38.945778,-90.499756,1.0701067,0.9040905,0.06,0.12,1.7835113,5.350534,1414.0,,18
3601988,3601796,38.95668,-90.4896,0.93265927,0.9606207,0.06,0.12,1.5544322,4.663296,356.0,,18
3601948,3601946,38.966816,-90.49965,1.8224635,0.714822,0.06,0.12,3.0374393,9.112318,74.0,,18
3601902,3601978,38.942917,-90.50329,2.0228877,0.68266386,0.06,0.12,3.3714793,10.114438,2183.0,,18
3601950,3601946,38.964916,-90.5034,2.6955693,0.6014529,0.06,0.12,4.492615,13.477846,817.0,,18
3602016,3607106,38.95062,-90.54555,3.9242723,0.50961465,0.06,0.12,6.540454,19.62136,677.0,,18
879962,879968,38.8267,-90.57952,6.314193,0.41315505,0.06,0.12,10.523655,31.570965,649.0,,18
3607104,3607106,38.955612,-90.55001,5.1755567,0.45103827,0.055,0.11,8.625928,30.0,1364.0,,18
3601940,3601994,38.972805,-90.54839,5.3204613,0.44557694,0.055,0.11,8.867435,30.0,280.0,,18
879964,879968,38.82447,-90.583244,10.126889,0.33543015,0.055,0.11,16.878149,50.634445,789.0,,18
3601942,3601994,38.978493,-90.55555,66.3301,0.14638567,0.045,0.09,110.55017,331.6505,1942.0,,18
3607108,3602010,38.970245,-90.553154,5.2374597,0.44867858,0.055,0.11,8.729099,30.0,914.0,,18
880624,880820,38.89798,-90.63221,113.98579,0.115281686,0.045,0.09,189.9763,569.92896,1235.0,,18
880626,880820,38.89385,-90.63712,23.817162,0.23000802,0.05,0.1,39.69527,119.085815,1514.0,,18
879952,879962,38.836166,-90.592674,2.96775,0.576462,0.06,0.12,4.94625,14.83875,2854.0,,19
3601900,3601948,38.97268,-90.5029,1.8207049,0.7151265,0.06,0.12,3.0345082,9.103524,2156.0,,19
880612,880624,38.9045,-90.63461,2.2027867,0.65748084,0.06,0.12,3.6713111,11.013933,383.0,,19
3601952,3601950,38.96368,-90.50897,1.6547672,0.7459211,0.06,0.12,2.7579453,8.273836,253.0,,19
3601986,3601902,38.93119,-90.50705,1.7942216,0.7197643,0.06,0.12,2.9903693,8.9711075,706.0,,19
880752,879964,38.811325,-90.59826,4.357403,0.48661134,0.06,0.12,7.262338,21.787014,3657.0,,19
3601964,3601950,38.9609,-90.513054,2.361319,0.637628,0.06,0.12,3.9355319,11.806596,1102.0,,19
3602004,3607104,38.960873,-90.55769,3.4169552,0.5417081,0.06,0.12,5.6949253,17.084776,575.0,,19
3601820,3602016,38.935112,-90.548096,3.8296397,0.5151324,0.06,0.12,6.382733,19.1482,3655.0,,19
879954,879962,38.843113,-90.60502,6.062122,0.42064804,0.06,0.12,10.103537,30.31061,6014.0,,19
3601984,3607104,38.963352,-90.55644,4.483405,0.48052981,0.06,0.12,7.472342,22.417027,625.0,,19
3607098,3607108,38.973118,-90.5575,5.211224,0.4496737,0.055,0.11,8.685373,30.0,75.0,,19
3601934,3601940,38.981728,-90.550415,5.3179717,0.44566897,0.055,0.11,8.863287,30.0,1869.0,,19
880756,880626,38.89625,-90.64613,9.018534,0.35302946,0.055,0.11,15.0308895,45.092667,150.0,,19
880034,879964,38.808884,-90.62124,9.800479,0.34031373,0.055,0.11,16.334131,50.0,9051.0,05514860,19
3602012,3601942,38.99165,-90.569405,66.329865,0.14638591,0.045,0.09,110.549774,331.64932,1970.0,,19
3602002,3607108,38.97798,-90.560745,1.0482751,0.9123495,0.06,0.12,1.7471251,5.2413754,1269.0,,19
880614,880624,38.904854,-90.636566,113.98532,0.115281895,0.045,0.09,189.97554,569.9266,480.0,,19
880758,880626,38.899338,-90.65129,23.33925,0.23207411,0.05,0.1,38.89875,116.69625,1332.0,,19
879832,880612,38.90354,-90.61691,2.1775765,0.6608282,0.06,0.12,3.6292942,10.887882,3024.0,,20
880036,880034,38.794323,-90.65592,1.7666459,0.72469944,0.06,0.12,2.9444098,8.833229,2571.0,,20
880402,879954,38.866318,-90.62194,1.841595,0.7115363,0.06,0.12,3.0693252,9.207975,2000.0,,20
3601790,3601952,38.970272,-90.51535,1.6271262,0.7514851,0.06,0.12,2.711877,8.135632,1820.0,,20
3601824,3601986,38.92351,-90.51256,1.0831231,0.899281,0.06,0.12,1.8052051,5.415615,1519.0,,20
3601830,3601820,38.915672,-90.539925,1.5802099,0.76124805,0.06,0.12,2.633683,7.901049,1918.0,,20
880822,880752,38.796543,-90.60591,2.1868653,0.65958834,0.06,0.12,3.6447754,10.934326,33.0,,20
3601968,3601964,38.95933,-90.52194,1.9972234,0.68652016,0.06,0.12,3.3287058,9.986117,529.0,,20
880032,880752,38.794605,-90.602974,3.697144,0.52319694,0.06,0.12,6.1619067,18.48572,714.0,,20
3601804,3602004,38.95767,-90.56617,3.342252,0.54701686,0.06,0.12,5.57042,16.71126,1166.0,,20
3601926,3601934,38.989296,-90.55642,2.8835135,0.5838317,0.06,0.12,4.8058558,14.417567,282.0,,20
3601966,3601964,38.959908,-90.52026,1.3627807,0.81262255,0.06,0.12,2.2713013,6.813904,220.0,,20
880602,880614,38.908104,-90.63797,2.7142093,0.5996271,0.06,0.12,4.523682,13.571046,343.0,,20
3601822,3601820,38.923603,-90.547554,3.4417615,0.53998214,0.06,0.12,5.736269,17.208807,1698.0,,20
3601956,3601984,38.966568,-90.561165,4.450831,0.48207822,0.06,0.12,7.4180512,22.254154,499.0,,20
879932,879954,38.855556,-90.62788,5.3726945,0.44366062,0.06,0.12,8.954491,26.863472,1768.0,,20
3607096,3607098,38.972042,-90.55982,5.211034,0.44968095,0.055,0.11,8.685057,30.0,407.0,,20
3607102,3601984,38.96845,-90.55986,0.87437165,0.9883637,0.06,0.12,1.4572861,4.371858,657.0,,20
3601928,3601934,38.988827,-90.55835,4.921651,0.46115983,0.055,0.11,8.202751,30.0,307.0,,20
879868,880756,38.89136,-90.65429,9.018152,0.35303605,0.055,0.11,15.030254,45.090763,2175.0,,20
880048,880034,38.789654,-90.64292,9.683648,0.34211904,0.055,0.11,16.139414,50.0,1528.0,,20
3601152,3602012,39.018436,-90.57535,66.329575,0.14638619,0.045,0.09,110.54929,331.6479,4190.0,,20
3601774,3602002,38.98323,-90.564316,0.44739008,1.3283222,0.06,0.12,0.7456502,2.2369504,75.0,,20
880604,880614,38.908394,-90.64028,113.98465,0.11528219,0.045,0.09,189.97441,569.9232,552.0,,20
882702,880758,38.90774,-90.6547,0.7542702,1.0549374,0.06,0.12,1.2571169,3.7713509,637.0,,20
880808,880758,38.906307,-90.65586,23.337334,0.23208253,0.05,0.1,38.895557,116.68667,374.0,,20
879900,879868,38.88002,-90.64557,1.7594632,0.7260031,0.06,0.12,2.9324386,8.797316,2670.0,,21
880052,880032,38.79098,-90.58479,2.2803712,0.6475165,0.06,0.12,3.8006186,11.401856,3086.0,,21
880060,880048,38.783566,-90.659996,2.1862483,0.6596705,0.06,0.12,3.6437473,10.931242,3451.0,,21
880092,880822,38.785995,-90.611465,2.1868653,0.65958834,0.06,0.12,3.6447754,10.934326,3901.0,,21
3601794,3601968,38.969593,-90.52652,1.3944935,0.80441713,0.06,0.12,2.3241558,6.972467,2197.0,,21
3601818,3601804,38.940285,-90.56038,2.1297193,0.6673388,0.06,0.12,3.549532,10.648596,3365.0,,21
3601836,3601822,38.912712,-90.56082,1.7001679,0.73706686,0.06,0.12,2.8336132,8.50084,2085.0,,21
880080,880032,38.787773,-90.58901,3.313683,0.5490925,0.06,0.12,5.522805,16.568415,2888.0,,21
3601766,3601926,38.99065,-90.54747,2.8730211,0.58477145,0.06,0.12,4.7883687,14.365106,1484.0,,21
3601816,3601804,38.938927,-90.572655,2.8868747,0.58353174,0.06,0.12,4.8114576,14.434373,3518.0,,21
3602008,3601966,38.961414,-90.52169,1.3360175,0.8197645,0.06,0.12,2.2266958,6.6800876,203.0,,21
879814,880602,38.910378,-90.63552,2.6963909,0.601372,0.06,0.12,4.4939847,13.481954,465.0,,21
3601826,3601822,38.91866,-90.562004,2.9979079,0.57389635,0.06,0.12,4.996513,14.989539,1081.0,,21
3601798,3601956,38.961464,-90.577576,4.4293075,0.4831103,0.06,0.12,7.3821793,22.146538,2989.0,,21
880728,879932,38.86142,-90.64297,5.1429257,0.45229858,0.06,0.12,8.571543,25.71463,1408.0,,21
3601954,3607096,38.97198,-90.5627,5.185076,0.45067275,0.055,0.11,8.641794,30.0,285.0,,21
3602006,3601928,38.989754,-90.56009,4.916495,0.46137312,0.055,0.11,8.194158,30.0,58.0,,21
879940,879868,38.868866,-90.66549,8.919367,0.35475576,0.055,0.11,14.865611,44.596832,9795.0,,21
880078,880048,38.78029,-90.64304,9.635493,0.34287232,0.055,0.11,16.059156,50.0,971.0,,21
3601250,3601152,39.047752,-90.57836,3.1096017,0.564709,0.06,0.12,5.1826696,15.548009,2667.0,,21
3601252,3601152,39.04191,-90.5828,66.32627,0.1463894,0.045,0.09,110.54379,331.63138,1535.0,,21
3602014,3601774,38.98415,-90.563675,1.464,0.78733873,0.06,0.12,2.44,7.32,166.0,,21
882726,880808,38.90797,-90.656624,23.334406,0.23209538,0.05,0.1,38.890675,116.67203,37.0,,21
880788,880604,38.912724,-90.64864,1.4003774,0.8029242,0.06,0.12,2.3339624,7.0018873,1326.0,,21
880786,880604,38.915527,-90.644905,113.98453,0.11528225,0.045,0.09,189.97421,569.9226,1303.0,,21
882698,880808,38.90914,-90.65641,1.5312428,0.77189344,0.06,0.12,2.5520713,7.656214,281.0,,21
879810,879814,38.91837,-90.637634,1.3333371,0.82049114,0.06,0.12,2.2222285,6.6666856,1579.0,,22
879956,879940,38.83458,-90.67924,1.6451774,0.74783623,0.06,0.12,2.7419622,8.225887,2324.0,,22
880128,880080,38.762386,-90.57606,2.865863,0.58541536,0.06,0.12,4.7764387,14.329316,3566.0,,22
3601770,3601766,38.98801,-90.525276,2.727526,0.5983337,0.06,0.12,4.5458765,13.6376295,2542.0,,22
3601792,3602008,38.968586,-90.52194,1.3070554,0.8277292,0.06,0.12,2.1784256,6.535277,1722.0,,22
3601814,3601798,38.936054,-90.59748,2.7834375,0.5930012,0.06,0.12,4.6390624,13.917188,4681.0,,22
3601828,3601816,38.91965,-90.59253,2.025992,0.6822022,0.06,0.12,3.3766532,10.129959,2515.0,,22
3601832,3601826,38.91412,-90.58336,1.9334924,0.69641304,0.06,0.12,3.2224874,9.667462,2930.0,,22
879808,879814,38.91481,-90.631454,2.5440352,0.6170029,0.06,0.12,4.2400584,12.720176,758.0,,22
880076,880078,38.780804,-90.63377,2.321896,0.6423818,0.06,0.12,3.8698268,11.609481,2265.0,,22
3601834,3601826,38.91206,-90.57021,2.519125,0.6196872,0.06,0.12,4.1985416,12.595626,1098.0,,22
3601248,3601252,39.04665,-90.58959,2.4652135,0.62562984,0.06,0.12,4.1086893,12.326068,132.0,,22
3601800,3601798,38.95814,-90.600525,3.673558,0.52467626,0.06,0.12,6.1225967,18.36779,1467.0,,22
3601992,3602006,38.99477,-90.558105,2.93071,0.57966495,0.06,0.12,4.8845167,14.65355,1178.0,,22
879990,880728,38.839672,-90.66094,4.9943757,0.4581851,0.06,0.12,8.323959,24.97188,7427.0,,22
3601936,3601954,38.974728,-90.5658,5.1771393,0.45097744,0.055,0.11,8.628566,30.0,533.0,,22
3601768,3602006,38.98981,-90.56068,4.521105,0.47875792,0.055,0.11,7.535175,30.0,75.0,,22
879942,879940,38.84266,-90.68648,8.780279,0.35722414,0.055,0.11,14.633799,43.901394,1553.0,,22
880082,880078,38.77587,-90.63936,9.578985,0.3437632,0.055,0.11,15.964975,50.0,274.0,,22
3601246,3601252,39.051514,-90.59012,66.32459,0.14639103,0.045,0.09,110.54099,331.62296,1097.0,,22
880600,882726,38.911343,-90.66244,23.334406,0.23209538,0.05,0.1,38.890675,116.67203,1218.0,,22
880784,880786,38.921623,-90.65096,113.984436,0.11528229,0.045,0.09,189.97406,569.9222,444.0,,22
882734,882698,38.910847,-90.65598,1.5104405,0.7765656,0.06,0.12,2.5174007,7.552202,118.0,,22
879794,879808,38.92561,-90.62935,1.8580947,0.7087418,0.06,0.12,3.0968246,9.290474,1888.0,,23
879806,879808,38.914196,-90.61788,1.9431057,0.6948909,0.06,0.12,3.2385097,9.7155285,2043.0,,23
879972,879942,38.835587,-90.69681,1.9150469,0.6993644,0.06,0.12,3.1917448,9.575234,2747.0,,23
879992,879990,38.818886,-90.678116,1.9766717,0.6896601,0.06,0.12,3.2944527,9.883358,2577.0,,23
880084,880076,38.784714,-90.62856,2.0721729,0.6754524,0.06,0.12,3.4536214,10.360865,3576.0,,23
880112,880082,38.767,-90.66009,2.5989676,0.6112151,0.06,0.12,4.3316126,12.994838,4873.0,,23
3601808,3601800,38.954403,-90.62806,2.6446455,0.606535,0.06,0.12,4.4077425,13.2232275,3623.0,,23
3601838,3601834,38.904675,-90.58358,2.0491016,0.67879707,0.06,0.12,3.4151695,10.245508,2170.0,,23
3601842,3601834,38.90231,-90.574585,1.4476461,0.79125047,0.06,0.12,2.4127436,7.2382307,1896.0,,23
3600726,3601248,39.045975,-90.605484,2.461788,0.62601376,0.06,0.12,4.1029797,12.308939,2853.0,,23
3601292,3601992,39.004025,-90.560905,2.647769,0.60621923,0.06,0.12,4.412948,13.238845,927.0,,23
3601806,3601800,38.95456,-90.61112,2.4010484,0.6329516,0.06,0.12,4.001747,12.005242,762.0,,23
880592,880600,38.914497,-90.6685,2.195058,0.6585011,0.06,0.12,3.65843,10.97529,79.0,,23
3601932,3601936,38.97867,-90.57144,2.7481253,0.59635085,0.06,0.12,4.580209,13.740627,774.0,,23
879994,879990,38.814396,-90.66714,4.186405,0.4952822,0.06,0.12,6.9773417,20.932024,612.0,,23
3601202,3601246,39.05666,-90.58855,3.447463,0.539588,0.06,0.12,5.745772,17.237314,158.0,,23
3601930,3601936,38.982822,-90.57269,4.8540473,0.4639824,0.055,0.11,8.090078,30.0,1653.0,,23
3601920,3601768,38.994473,-90.56485,4.520854,0.47876963,0.055,0.11,7.5347567,30.0,1282.0,,23
879976,879942,38.841843,-90.71401,8.738194,0.35798213,0.055,0.11,14.563657,43.69097,5545.0,,23
880118,880082,38.769623,-90.63035,9.507341,0.34490368,0.055,0.11,15.845569,50.0,1993.0,,23
3601120,3601246,39.05714,-90.58663,66.3206,0.14639492,0.045,0.09,110.53434,331.60303,348.0,,23
880588,880600,38.921677,-90.68044,23.325314,0.23213528,0.05,0.1,38.875523,116.62657,2850.0,,23
880776,880784,38.926407,-90.657684,113.98378,0.11528258,0.045,0.09,189.97296,569.9189,1124.0,,23
882732,882734,38.913475,-90.65589,0.67302346,1.109337,0.06,0.12,1.1217058,3.3651173,454.0,,23
882736,880784,38.924152,-90.652504,2.609658,0.6101092,0.06,0.12,4.34943,13.048289,213.0,,23
880806,882734,38.911545,-90.65518,1.4476461,0.79125047,0.06,0.12,2.4127436,7.2382307,140.0,,23
880012,879976,38.812775,-90.70746,2.10388,0.67094237,0.06,0.12,3.5064664,10.519399,3378.0,,24
880022,879994,38.811417,-90.68852,2.1646514,0.66256607,0.06,0.12,3.607752,10.8232565,3878.0,,24
880124,880118,38.760582,-90.63429,1.4091145,0.800724,0.06,0.12,2.348524,7.0455723,2105.0,,24
3600722,3600726,39.052452,-90.62253,1.9595195,0.6923169,0.06,0.12,3.2658658,9.797598,1710.0,,24
3600822,3601292,39.011692,-90.54579,2.3727772,0.6362677,0.06,0.12,3.954629,11.863887,2928.0,,24
3601810,3601806,38.942917,-90.612076,1.5555031,0.76655895,0.06,0.12,2.5925052,7.7775154,2021.0,,24
3601812,3601806,38.943268,-90.621254,1.992555,0.6872293,0.06,0.12,3.320925,9.962775,2486.0,,24
880724,880592,38.91436,-90.66898,2.1936285,0.6586904,0.06,0.12,3.6560476,10.968143,9.0,,24
3601780,3601932,38.978493,-90.584656,2.6538534,0.60560566,0.06,0.12,4.423089,13.269267,1608.0,,24
3601924,3601930,38.990585,-90.578476,2.579268,0.6132702,0.06,0.12,4.29878,12.896339,357.0,,24
880038,879994,38.797447,-90.67815,3.9559362,0.507811,0.06,0.12,6.5932274,19.779682,4932.0,,24
3600970,3601202,39.06184,-90.59508,3.4401412,0.5400944,0.06,0.12,5.7335687,17.200706,1705.0,,24
3601922,3601930,38.99185,-90.57673,4.5023065,0.4796388,0.055,0.11,7.503844,30.0,554.0,,24
3601150,3601920,39.010258,-90.56545,4.452124,0.48201644,0.055,0.11,7.4202065,30.0,2435.0,,24
879982,879976,38.821526,-90.72541,8.559887,0.36125302,0.055,0.11,14.266479,42.799435,3410.0,,24
880122,880118,38.760983,-90.62695,9.458395,0.34568995,0.055,0.11,15.763991,50.0,378.0,,24
2515907,880588,38.934055,-90.687004,22.923996,0.23391947,0.05,0.1,38.206657,114.61997,67.0,,24
3601296,3601120,39.062317,-90.58154,66.32058,0.14639495,0.045,0.09,110.534294,331.60287,1187.0,,24
2932897,880588,38.946968,-90.68705,8.310051,0.36600494,0.055,0.11,13.850085,50.0,2774.0,,24
2932893,880776,38.933422,-90.66527,113.98374,0.1152826,0.045,0.09,189.9729,569.9187,1166.0,,24
880774,882736,38.928303,-90.65433,2.6001432,0.61109316,0.06,0.12,4.333572,13.000716,815.0,,24
879812,880806,38.912716,-90.654175,1.4314456,0.7951888,0.06,0.12,2.3857427,7.1572285,232.0,,24
879840,880724,38.897285,-90.68482,2.1936285,0.6586904,0.06,0.12,3.6560476,10.968143,5928.0,,25
880016,879982,38.810547,-90.74596,2.2432091,0.6522273,0.06,0.12,3.7386818,11.216045,2316.0,,25
880064,880038,38.784164,-90.71006,1.7981373,0.7190724,0.06,0.12,2.9968956,8.990686,2481.0,,25
3601772,3601924,38.988186,-90.6086,2.5484722,0.61652875,0.06,0.12,4.247453,12.74236,5142.0,,25
3601782,3601780,38.981876,-90.61394,2.201367,0.6576679,0.06,0.12,3.6689448,11.006835,3813.0,,25
3601788,3601780,38.974155,-90.60085,1.4719718,0.78545475,0.06,0.12,2.4532862,7.3598585,1934.0,,25
880040,880038,38.79202,-90.71027,2.9225366,0.5803796,0.06,0.12,4.8708944,14.612683,1989.0,,25
3601128,3601150,39.020683,-90.56635,2.0703454,0.6757154,0.06,0.12,3.4505758,10.3517275,83.0,,25
880794,880774,38.932163,-90.65573,2.2867973,0.6467131,0.06,0.12,3.811329,11.433987,85.0,,25
3600652,3600970,39.069828,-90.59603,3.2142994,0.55651885,0.06,0.12,5.357166,16.071497,425.0,,25
880162,880122,38.755642,-90.62474,3.7880518,0.5176199,0.06,0.12,6.31342,18.94026,1111.0,,25
3601918,3601922,38.995182,-90.57837,2.461788,0.62601376,0.06,0.12,4.1029797,12.308939,281.0,,25
3601916,3601922,38.99737,-90.57767,4.2121267,0.4939456,0.06,0.12,7.020211,21.060633,706.0,,25
