Date,seconds,discharge-cms
2008-08-12 07:00:00,6248078.27,505.4714599025949
2008-08-12 08:00:00,6251472.90785,503.3086265407693
2008-08-12 09:00:00,6254872.785150001,501.141161414241
2008-08-12 10:00:00,6258277.9403,498.96858842655274
2008-08-12 11:00:00,6261688.4162,496.79571525306477
2008-08-12 12:00:00,6265104.25365,494.6176794112323
2008-08-12 13:00:00,6269381.938533333,491.8900579481744
2008-08-12 14:00:00,6273667.5831,489.1550689956231
2008-08-12 15:00:00,6277102.5238499995,486.9656644513917
2008-08-12 16:00:00,6280543.0207,484.76961030890436
2008-08-12 17:00:00,6283989.1208999995,482.57348275397806
2008-08-12 18:00:00,6287440.86805,480.371998403008
2008-08-12 19:00:00,6290898.30995,478.1652661506705
2008-08-12 20:00:00,6294361.4934,475.9552577704782
2008-08-12 21:00:00,6297830.46535,473.74211742848166
2008-08-12 22:00:00,6301305.27635,471.52325195890916
2008-08-12 23:00:00,6304785.9736,469.30181320974685
2008-08-13 00:00:00,6308272.492000001,467.16917625653775
2008-08-13 01:00:00,6312636.954066667,465.2741355731244
2008-08-13 02:00:00,6317006.1943,463.6469724473712
2008-08-13 03:00:00,6320505.1241500005,462.40687025132763
2008-08-13 04:00:00,6324006.939300001,461.22914431157716
2008-08-13 05:00:00,6327511.5153,460.0990920019831
2008-08-13 06:00:00,6331018.75715,459.01022781089523
2008-08-13 07:00:00,6334528.58555,457.95797212977163
2008-08-13 08:00:00,6338040.931600001,456.93570194367146
2008-08-13 09:00:00,6341555.73875,455.93957609555525
2008-08-13 10:00:00,6345072.9573,454.9668247803262
2008-08-13 11:00:00,6348592.53985,454.01838876558065
2008-08-13 12:00:00,6352114.4409,453.09289106549954
2008-08-13 13:00:00,6355638.6208,452.18403596831865
2008-08-13 14:00:00,6359165.0483,451.29295739959684
2008-08-13 15:00:00,6362693.6844,450.4211403753869
2008-08-13 16:00:00,6366224.4979,449.5655803455155
2008-08-13 17:00:00,6369757.4613499995,448.7228559113867
2008-08-13 18:00:00,6373292.54885,447.89550751619424
2008-08-13 19:00:00,6376829.733200001,447.08073570642455
2008-08-13 20:00:00,6380368.9897,446.28133661784204
2008-08-13 21:00:00,6383910.290200001,445.49656833898996
2008-08-13 22:00:00,6387453.610099999,444.7239612216415
2008-08-13 23:00:00,6390998.92875,443.96104100735965
2008-08-14 00:00:00,6394546.226,443.2093054557531
2008-08-14 01:00:00,6398983.1115666665,442.2873219187409
2008-08-14 02:00:00,6403422.5235,441.3949315822555
2008-08-14 03:00:00,6406975.9625,440.70734235624354
2008-08-14 04:00:00,6410530.97155,440.04310027647523
2008-08-14 05:00:00,6414087.502900001,439.3980983602439
2008-08-14 06:00:00,6417645.51575,438.7714584353086
2008-08-14 07:00:00,6421204.9723499995,438.16397691272175
2008-08-14 08:00:00,6424765.83335,437.5742387534279
2008-08-14 09:00:00,6428328.0593,437.00350369136146
2008-08-14 10:00:00,6431891.607650001,436.4531802229727
2008-08-14 11:00:00,6435456.4372000005,435.9170031104443
2008-08-14 12:00:00,6439022.5188,435.3967667531315
2008-08-14 13:00:00,6442589.815950001,434.8922098735711
2008-08-14 14:00:00,6446158.299000001,434.4042912491798
2008-08-14 15:00:00,6449727.93255,433.93170458997974
2008-08-14 16:00:00,6453298.6869,433.47188338120543
2008-08-14 17:00:00,6456870.529200001,433.0268774176068
2008-08-14 18:00:00,6460443.43285,432.59377066216086
2008-08-14 19:00:00,6464017.36945,432.1731103474799
2008-08-14 20:00:00,6467592.3094,431.7649536849141
2008-08-14 21:00:00,6471168.22915,431.3694627453411
2008-08-14 22:00:00,6474745.10685,430.9824973552994
2008-08-14 23:00:00,6478322.92295,430.6088965915893
