Date,seconds,discharge-cms
2008-07-23 03:00:00,4503704.2064,26.673245102008963
2008-07-23 04:00:00,4509008.8069,28.962756523634006
2008-07-23 05:00:00,4514397.005,31.451650153502676
2008-07-23 06:00:00,,32.76591429368069
2008-07-23 07:00:00,4519877.4349,34.080178433858705
2008-07-23 08:00:00,,35.420754134423305
2008-07-23 09:00:00,4525458.0423,36.761329834987905
2008-07-23 10:00:00,4531147.8914,39.3323553674075
2008-07-23 11:00:00,,40.34203719099015
2008-07-23 12:00:00,4536959.9492,41.351719014572794
2008-07-23 13:00:00,4542915.9895,42.745342948008805
2008-07-23 14:00:00,,44.36802781451672
2008-07-23 15:00:00,4549043.9327,45.99071268102465
2008-07-23 16:00:00,,50.67371928539316
2008-07-23 17:00:00,4555275.9109,55.356725889761684
2008-07-23 18:00:00,,58.335765992596244
2008-07-23 19:00:00,4561761.0117,61.31480609543081
2008-07-23 20:00:00,,61.34368352753409
2008-07-23 21:00:00,4568423.4765,61.37256095963737
2008-07-23 22:00:00,4575229.4982,60.96803416058989
2008-07-23 23:00:00,,58.187468901098626
2008-07-24 00:00:00,4582172.4518,55.40690364160736
2008-07-24 01:00:00,,55.22956947803258
2008-07-24 02:00:00,4588818.6684,55.0522353144578
2008-07-24 03:00:00,,55.019153793905645
2008-07-24 04:00:00,4594782.8312,54.986072273353486
2008-07-24 05:00:00,4600263.0557,54.72151587556439
2008-07-24 06:00:00,,54.41342489335976
2008-07-24 07:00:00,4605376.6175,54.10533391115512
2008-07-24 08:00:00,4610200.6416,53.49931149742885
2008-07-24 09:00:00,4614797.7536,52.90153603761906
2008-07-24 10:00:00,,52.59347951625887
2008-07-24 11:00:00,4619214.2059,52.28542299489867
2008-07-24 12:00:00,4623481.832,51.773588122012455
2008-07-24 13:00:00,4627623.7161,51.522931173416616
2008-07-24 14:00:00,4631658.4507,51.557482189022984
2008-07-24 15:00:00,4635601.0868,51.92172039070917
2008-07-24 16:00:00,4639462.899,52.84098352881338
2008-07-24 17:00:00,4643252.3329,54.176977917740146
2008-07-24 18:00:00,4646976.4585,56.045848097055966
2008-07-24 19:00:00,4650641.8994,58.45669903240593
2008-07-24 20:00:00,4654254.5777,61.629489748561895
2008-07-24 21:00:00,4657819.2385,65.57048784945164
2008-07-24 22:00:00,4661339.1848,70.27067868162871
2008-07-24 23:00:00,4664816.689,75.72649343430064
2008-07-25 00:00:00,4668253.977,81.87251865257835
2008-07-25 01:00:00,4671654.4425,88.3819037342994
2008-07-25 02:00:00,4675019.6085,95.2149006263103
2008-07-25 03:00:00,4678350.8364,102.38749085111667
2008-07-25 04:00:00,4681649.4778,109.79554753996092
2008-07-25 05:00:00,4684916.8888,117.36071386756794
2008-07-25 06:00:00,4688154.4001,125.01812848265106
2008-07-25 07:00:00,4691363.3166,132.73615154900412
2008-07-25 08:00:00,4696122.55625,144.27901753176099
2008-07-25 09:00:00,4700830.4922,155.83130473005346
2008-07-25 10:00:00,4703936.6623,163.51075919107632
2008-07-25 11:00:00,4707019.7009,171.15829569982037
2008-07-25 12:00:00,4710080.4984,178.77643320287464
2008-07-25 13:00:00,4713119.8875,186.30863145367618
2008-07-25 14:00:00,4717638.0600499995,197.51611735167904
2008-07-25 15:00:00,4722117.0815,208.64744504957005
2008-07-25 16:00:00,4725078.0775,216.07128290986236
2008-07-25 17:00:00,4728021.0634,223.40332650535532
2008-07-25 18:00:00,4732400.89985,234.3459793562417
2008-07-25 19:00:00,4736747.3887,245.26120628264454
2008-07-25 20:00:00,4739623.6176,252.4827117601651
2008-07-25 21:00:00,4742484.3406,259.71253993110264
2008-07-25 22:00:00,4746745.4613499995,270.35306439767527
2008-07-25 23:00:00,4750977.6035,280.9709334056724
2008-07-26 00:00:00,4753786.1593,287.6092073811578
2008-07-26 01:00:00,4756612.288,293.9135540593576
2008-07-26 02:00:00,4760892.70895,303.79050815361046
2008-07-26 03:00:00,4765215.6109,314.8738393358481
2008-07-26 04:00:00,4768127.2148,325.3550408761836
2008-07-26 05:00:00,4771062.7471,339.0080598197608
2008-07-26 06:00:00,4775515.8138999995,354.46565814791234
2008-07-26 07:00:00,4780018.4068,359.21631117155056
2008-07-26 08:00:00,4783055.1187,360.19459167921923
2008-07-26 09:00:00,4786119.8616,360.74390951254276
2008-07-26 10:00:00,4789213.9477,360.8265328193012
2008-07-26 11:00:00,4792338.7852,360.1156372114599
2008-07-26 12:00:00,4797090.6526,360.61242214654266
2008-07-26 13:00:00,4801910.1194,370.30202254978263
2008-07-26 14:00:00,4805155.785,371.3484030783098
2008-07-26 15:00:00,4808422.6917,371.08122235415135
2008-07-26 16:00:00,4811713.8803,369.094851652407
2008-07-26 17:00:00,4815032.4373,366.0066432525293
2008-07-26 18:00:00,4818381.3402,361.9963748938331
2008-07-26 19:00:00,4821763.6452,357.1709386684275
2008-07-26 20:00:00,4825182.5499,351.62262615066794
2008-07-26 21:00:00,4828641.4562,345.43074235604934
2008-07-26 22:00:00,4832144.0463,338.66734453660996
2008-07-26 23:00:00,4835694.3692,331.3939128637962
2008-07-27 00:00:00,4839296.115,321.3600270081865
2008-07-27 01:00:00,4842924.6043,303.99525293886194
2008-07-27 02:00:00,4846564.3506,289.35944890195765
2008-07-27 03:00:00,4850212.5947,277.3111852387584
2008-07-27 04:00:00,4853864.7155,267.65676809189466
2008-07-27 05:00:00,4857515.0137,262.5358524060306
2008-07-27 06:00:00,4861140.3272,261.5200080719932
2008-07-27 07:00:00,4864733.1972,261.0094299796703
2008-07-27 08:00:00,4868293.7733,260.75287558292104
2008-07-27 09:00:00,4871822.9768,260.590104667206
2008-07-27 10:00:00,4875321.8571,260.4504641885684
2008-07-27 11:00:00,4878791.4933,260.29465958175973
2008-07-27 12:00:00,4882232.9534,260.1431126495387
2008-07-27 13:00:00,4885647.2779,260.0148388426997
2008-07-27 14:00:00,4890716.9633,259.9420285848828
2008-07-27 15:00:00,4895737.1812,260.067946424908
2008-07-27 16:00:00,4899052.4747,260.3072744611392
2008-07-27 17:00:00,4902345.151,260.69232869510427
2008-07-27 18:00:00,4905615.9808,261.2162295586723
2008-07-27 19:00:00,4908865.6908,261.9156024562235
2008-07-27 20:00:00,4912094.9664,262.76605384284096
2008-07-27 21:00:00,4915304.4491,263.75879157362215
2008-07-27 22:00:00,4918494.7545,264.9803655470347
2008-07-27 23:00:00,4921666.4748,266.34209092948714
2008-07-28 00:00:00,4926393.7608,268.61521867977615
2008-07-28 01:00:00,4931123.0098,270.94987890953234
2008-07-28 02:00:00,4934287.6558,272.87510337555614
2008-07-28 03:00:00,4937461.575,275.04266922227976
2008-07-28 04:00:00,4940644.9559,277.3142587882923
2008-07-28 05:00:00,4943837.9662,279.5645955386048
2008-07-28 06:00:00,4947040.76,281.75267511988966
2008-07-28 07:00:00,4951864.89525,284.7793122779838
2008-07-28 08:00:00,4956709.3552,287.51077421118237
2008-07-28 09:00:00,4959952.7991,289.09144220532323
2008-07-28 10:00:00,4963206.793,290.5111186451879
2008-07-28 11:00:00,4966471.4933,291.7603873484433
2008-07-28 12:00:00,4969747.0676,292.8825959535093
2008-07-28 13:00:00,4973033.6852,293.8529522740819
2008-07-28 14:00:00,4976331.5211,294.6900855082165
2008-07-28 15:00:00,4979640.7615,295.38043206249836
2008-07-28 16:00:00,4982961.5911,295.95365516197137
2008-07-28 17:00:00,4986294.202,296.41043915216034
2008-07-28 18:00:00,4991317.18605,296.89405722819913
2008-07-28 19:00:00,4996364.766,297.1926102456133
2008-07-28 20:00:00,4999746.5866,297.2774703259522
2008-07-28 21:00:00,5003141.2706,297.29656497367546
2008-07-28 22:00:00,5006549.0584,297.24147072177925
2008-07-28 23:00:00,5009970.199,297.1231822492577
2008-07-29 00:00:00,5013405.6197,296.8992778388749
2008-07-29 01:00:00,5016858.4008,296.4851841125776
2008-07-29 02:00:00,5020329.2003,295.87428976748737
2008-07-29 03:00:00,5023818.3423,295.8004321527481
2008-07-29 04:00:00,5027322.7757,294.3283548045911
2008-07-29 05:00:00,5030840.9561,292.55608750708035
2008-07-29 06:00:00,5034373.7446,290.52335840477537
2008-07-29 07:00:00,5037921.9727,288.2564326321
2008-07-29 08:00:00,5041486.4464,285.78135994381296
2008-07-29 09:00:00,5045067.9604,283.11974320118463
2008-07-29 10:00:00,5048667.2977,280.293081854802
2008-07-29 11:00:00,5052285.2378,277.3184764569174
2008-07-29 12:00:00,5055922.5678,274.2088222818469
2008-07-29 13:00:00,5059580.0834,270.978861361451
2008-07-29 14:00:00,5063258.5894,267.6405288991122
2008-07-29 15:00:00,5066958.914,264.20117237656694
2008-07-29 16:00:00,5070681.9105,260.6728675110071
2008-07-29 17:00:00,5074428.4532,257.0635397966116
2008-07-29 18:00:00,5078199.4547,253.37928204248084
2008-07-29 19:00:00,5081995.8618,249.62742088397326
2008-07-29 20:00:00,5085818.6651,245.8128086577047
2008-07-29 21:00:00,5089668.9082,241.90570099859247
2008-07-29 22:00:00,5093548.4122,237.51693557978226
2008-07-29 23:00:00,5097458.8236,233.11985223810805
2008-07-30 00:00:00,,227.45007733291797
2008-07-30 01:00:00,5101385.6177,221.7803024277279
